"Close","Close(-1)","High(-1)","Low(-1)"
3.8506,3.8666,3.8989,3.8311
3.8323,3.8506,3.8607,3.8354
3.7559,3.8323,3.8322,3.7695
3.751,3.7559,3.7834,3.7205
3.7595,3.751,3.7716,3.7258
3.8145,3.7595,3.8155,3.7423
3.7427,3.8145,3.8163,3.717
3.8078,3.7427,3.7799,3.7362
3.8127,3.8078,3.884,3.8004
3.8844,3.8127,3.9188,3.8588
3.9059,3.8844,3.8895,3.8475
3.8929,3.9059,3.9598,3.8993
3.8763,3.8929,3.9124,3.8557
3.9784,3.8763,3.9327,3.8718
4.0114,3.9784,4.0353,3.9586
3.9852,4.0114,4.0129,3.9563
3.941,3.9852,3.9927,3.9523
3.913,3.941,3.9416,3.9329
3.9082,3.913,3.9128,3.9128
3.8551,3.9082,3.959,3.8751
3.8641,3.8551,3.8658,3.836
3.9567,3.8641,3.9992,3.8498
3.95,3.9567,3.96,3.9555
3.9491,3.95,3.95,3.95
4.0373,3.9491,4.0594,3.9557
4.0269,4.0373,4.0531,3.9957
4.0199,4.0269,4.0505,4.006
4.0415,4.0199,4.0687,4.0184
3.9932,4.0415,4.0434,4.0022
4.0504,3.9932,4.0469,3.9924
4.0252,4.0504,4.0519,4.0075
4.0141,4.0252,4.0262,3.9668
4.0059,4.0141,4.0368,3.9868
4.0043,4.0059,4.0554,4.0026
4.0523,4.0043,4.0483,4.0135
4.0584,4.0523,4.0557,3.9981
4.1014,4.0584,4.1094,4.057
4.1535,4.1014,4.1669,4.0974
4.0895,4.1535,4.1542,4.0996
4.0879,4.0895,4.0929,4.088
4.0669,4.0879,4.1175,4.0557
4.1049,4.0669,4.0689,4.027
4.067,4.1049,4.1188,4.0328
3.9971,4.067,4.091,4.0014
3.9597,3.9971,4.0169,3.9626
3.9853,3.9597,4.014,3.9524
3.8923,3.9853,3.9881,3.9362
3.8862,3.8923,3.8943,3.835
3.8985,3.8862,3.921,3.8638
3.8916,3.8985,3.9009,3.8759
3.8815,3.8916,3.897,3.8853
3.9263,3.8815,3.9372,3.8648
3.9875,3.9263,3.9764,3.92
3.9682,3.9875,3.9984,3.9671
3.995,3.9682,4.0084,3.9727
4.0625,3.995,4.06,3.9679
3.9809,4.0625,4.0675,3.9777
4.0246,3.9809,4.025,3.9698
4.0164,4.0246,4.061,4.0223
3.9428,4.0164,4.0335,3.9416
3.9535,3.9428,3.9747,3.9354
3.9544,3.9535,4.0039,3.9502
3.9519,3.9544,3.9555,3.9168
3.9647,3.9519,3.9838,3.928
4.0129,3.9647,3.9941,3.9489
3.922,4.0129,4.0141,3.9705
3.8893,3.922,3.9369,3.891
3.7961,3.8893,3.89,3.8322
3.7688,3.7961,3.7972,3.6505
3.7811,3.7688,3.7806,3.7338
3.7527,3.7811,3.7978,3.7563
3.6769,3.7527,3.7538,3.6817
3.614,3.6769,3.7049,3.6384
3.5717,3.614,3.6623,3.5868
3.655,3.5717,3.6357,3.5726
3.7623,3.655,3.7505,3.6546
3.7366,3.7623,3.847,3.7596
3.6206,3.7366,3.7399,3.6256
3.6211,3.6206,3.6662,3.6025
3.6126,3.6211,3.6439,3.5993
3.5778,3.6126,3.6471,3.5847
3.6801,3.5778,3.6719,3.5737
3.6772,3.6801,3.7158,3.6747
3.6835,3.6772,3.6827,3.6508
3.6772,3.6835,3.6539,3.634
3.6349,3.6772,3.6718,3.5991
3.5961,3.6349,3.6428,3.5958
3.5865,3.5961,3.627,3.5297
3.5486,3.5865,3.6171,3.5366
3.6172,3.5486,3.6026,3.5315
3.6737,3.6172,3.6695,3.6014
3.6364,3.6737,3.7049,3.6514
3.6826,3.6364,3.7047,3.6136
3.5862,3.6826,3.6824,3.6147
3.4885,3.5862,3.5877,3.5043
3.4825,3.4885,3.5572,3.4652
3.4935,3.4825,3.5559,3.4824
3.4725,3.4935,3.5202,3.4907
3.531,3.4725,3.54,3.4464
3.6099,3.531,3.6014,3.4754
3.5253,3.6099,3.6122,3.5362
3.5244,3.5253,3.563,3.5042
3.5244,3.5244,3.536,3.5031
3.5623,3.5244,3.5962,3.5224
3.5504,3.5623,3.5657,3.5344
3.5202,3.5504,3.5523,3.5208
3.5215,3.5202,3.5399,3.51
3.4797,3.5215,3.5236,3.4774
3.4328,3.4797,3.4921,3.4247
3.4965,3.4328,3.5038,3.4129
3.5549,3.4965,3.5771,3.4812
3.5454,3.5549,3.5682,3.5258
3.5331,3.5454,3.5462,3.5048
3.499,3.5331,3.5686,3.5131
3.513,3.499,3.6641,3.4739
3.4704,3.513,3.5155,3.4658
3.447,3.4704,3.476,3.4431
3.4771,3.447,3.5004,3.4225
3.5302,3.4771,3.5166,3.4609
3.4945,3.5302,3.5294,3.4922
3.4861,3.4945,3.5215,3.4768
3.5585,3.4861,3.5485,3.4793
3.5609,3.5585,3.6128,3.5317
3.5573,3.5609,3.5612,3.533
3.5665,3.5573,3.573,3.51
3.5673,3.5665,3.5684,3.5396
3.5769,3.5673,3.6178,3.5461
3.5827,3.5769,3.595,3.5609
3.6089,3.5827,3.6242,3.5552
3.5674,3.6089,3.6123,3.5816
3.5832,3.5674,3.6091,3.5513
3.591,3.5832,3.6314,3.5724
3.5801,3.591,3.6056,3.5641
3.5245,3.5801,3.59,3.5258
3.4845,3.5245,3.5298,3.4999
3.4349,3.4845,3.5095,3.4497
3.3575,3.4349,3.4387,3.3706
3.3959,3.3575,3.3937,3.3357
3.4158,3.3959,3.4395,3.3901
3.4773,3.4158,3.4623,3.393
3.4751,3.4773,3.5103,3.4502
3.4693,3.4751,3.4913,3.4554
3.4612,3.4693,3.5046,3.468
3.4128,3.4612,3.4745,3.4189
3.3917,3.4128,3.4142,3.3704
3.4121,3.3917,3.4039,3.3525
3.3743,3.4121,3.4126,3.3754
3.337,3.3743,3.3756,3.3377
3.3677,3.337,3.4432,3.3153
3.3893,3.3677,3.4071,3.3629
3.3025,3.3893,3.3926,3.3062
3.2376,3.3025,3.303,3.2252
3.2059,3.2376,3.2447,3.1908
3.2306,3.2059,3.244,3.1914
3.2885,3.2306,3.2519,3.2106
3.2991,3.2885,3.2953,3.2548
3.327,3.2991,3.3346,3.2825
3.3611,3.327,3.3481,3.3192
3.2977,3.3611,3.3631,3.2804
3.3072,3.2977,3.3148,3.2741
3.2935,3.3072,3.3089,3.2606
3.2616,3.2935,3.304,3.2749
3.2484,3.2616,3.2649,3.212
3.2766,3.2484,3.2745,3.2295
3.2494,3.2766,3.2809,3.2441
3.2479,3.2494,3.2804,3.2313
3.2527,3.2479,3.2583,3.2298
3.2686,3.2527,3.2659,3.2381
3.2515,3.2686,3.2896,3.2485
3.2821,3.2515,3.286,3.2365
3.27,3.2821,3.2886,3.268
3.2586,3.27,3.2867,3.2553
3.2819,3.2586,3.2768,3.2378
3.2462,3.2819,3.2886,3.2266
3.2584,3.2462,3.2663,3.2385
3.2528,3.2584,3.2679,3.2344
3.2346,3.2528,3.2882,3.2515
3.1869,3.2346,3.2381,3.195
3.1607,3.1869,3.204,3.1579
3.1686,3.1607,3.1858,3.1398
3.1429,3.1686,3.1698,3.1238
3.1247,3.1429,3.1453,3.1103
3.139,3.1247,3.15,3.1012
3.1905,3.139,3.1665,3.1187
3.1848,3.1905,3.1917,3.1568
3.2012,3.1848,3.1899,3.1551
3.2048,3.2012,3.2314,3.193
3.2379,3.2048,3.2299,3.1812
3.2045,3.2379,3.2441,3.2171
3.1987,3.2045,3.2236,3.201
3.2355,3.1987,3.2157,3.1844
