"Open","Close","MA(Open)","MA(High)","MA(Low)","MA(Close)","MA(Volume)","Close(-6)","Close(-7)","Close(-8)","Close(-9)","Close(-10)","High(-1)","High(-2)","High(-3)","High(-4)","High(-5)","High(-6)","High(-7)","High(-8)","High(-9)","High(-10)","Low(-1)","Low(-2)","Low(-3)","Low(-4)","Low(-5)","Low(-6)","Low(-7)","Low(-8)","Low(-9)","Low(-10)","MA(Open) (#1)","MA(High) (#1)","MA(Low) (#1)","MA(Close) (#1)","MA(Open) (#2)","MA(High) (#2)","MA(Low) (#2)","MA(Close) (#2)","MA15>MA50","MA50>MA200","previsto","erro"
1.8134,1.8117,1.760706666666668,1.7780800000000003,1.7519999999999987,1.7611333333333314,0.0,1.7594999999999998,1.7398999999999998,1.76,1.7565999999999997,1.7395,1.8133999999999997,1.8108,1.7833,1.7841999999999998,1.7813999999999999,1.7695,1.7650999999999997,1.7621,1.7804999999999997,1.7579999999999998,1.7943000000000002,1.7810000000000001,1.7626,1.7606000000000002,1.7631,1.7482,1.7374000000000003,1.7405000000000002,1.7500000000000002,1.7273000000000003,1.644800500000001,1.6580360000000012,1.6364455000000004,1.648530499999998,1.7442287167045776,1.761471048945983,1.7323704478335167,1.7449489857335778,1.0,1.0,1.8063066875588394,-0.0053933124411607025
1.8622,1.8593,1.7694533333333347,1.787766666666667,1.7610199999999987,1.7695333333333312,0.0,1.7692999999999999,1.7594999999999998,1.7398999999999998,1.76,1.7565999999999997,1.8576,1.8133999999999997,1.8108,1.7833,1.7841999999999998,1.7813999999999999,1.7695,1.7650999999999997,1.7621,1.7804999999999997,1.8134000000000001,1.7943000000000002,1.7810000000000001,1.7626,1.7606000000000002,1.7631,1.7482,1.7374000000000003,1.7405000000000002,1.7500000000000002,1.646017000000001,1.6591210000000012,1.6375820000000008,1.6494839999999982,1.7488550415396922,1.7663310078108465,1.7368343518400455,1.7494333392342218,1.0,1.0,1.8413484548395218,-0.017951545160478144
1.8931000000000002,1.8755,1.780346666666668,1.797966666666667,1.7708466666666656,1.7791333333333315,0.0,1.7703000000000002,1.7692999999999999,1.7594999999999998,1.7398999999999998,1.76,1.8853999999999997,1.8576,1.8133999999999997,1.8108,1.7833,1.7841999999999998,1.7813999999999999,1.7695,1.7650999999999997,1.7621,1.8462000000000003,1.8134000000000001,1.7943000000000002,1.7810000000000001,1.7626,1.7606000000000002,1.7631,1.7482,1.7374000000000003,1.7405000000000002,1.647376500000001,1.6603085000000009,1.6388325000000008,1.650516499999998,1.7545117065773514,1.7719846937790487,1.742107514512985,1.7543771298524877,1.0,1.0,1.8673001771092403,-0.0081998228907596
1.7807000000000002,1.7796,1.813086666666668,1.8265133333333337,1.7968333333333326,1.8127266666666646,0.0,1.8803,1.8755,1.8593,1.8117,1.8042,1.7883,1.7977,1.8056999999999999,1.8446999999999998,1.8522,1.8891,1.9104999999999999,1.8853999999999997,1.8576,1.8133999999999997,1.7732,1.7638000000000003,1.7811000000000001,1.7926000000000002,1.8285,1.8455000000000001,1.8713000000000002,1.8462000000000003,1.8134000000000001,1.7943000000000002,1.6540625000000009,1.6656970000000006,1.6446745000000007,1.656265999999998,1.7697673614257177,1.7841607664524113,1.7543725284462914,1.7704014862183515,1.0,1.0,1.7844186318481303,0.00481863184813025
1.8711000000000002,1.8767,1.849526666666668,1.860346666666667,1.8371599999999995,1.8490733333333316,0.0,1.8418,1.8665,1.8529999999999998,1.8588,1.8763,1.8798,1.8587999999999998,1.8574999999999997,1.8596,1.8607,1.8570999999999998,1.8654999999999997,1.8637,1.8570999999999998,1.8794,1.8519,1.8365,1.8575000000000002,1.8291,1.845,1.8392,1.8348000000000002,1.8394000000000001,1.8372000000000002,1.8501000000000003,1.6698665000000008,1.6820390000000003,1.6597280000000005,1.671865499999998,1.8074318054431529,1.8202712215984802,1.7937792420230319,1.8080212540017344,1.0,1.0,1.8697119497716759,-0.006988050228324161
1.7555000000000003,1.7584,1.791446666666668,1.7988066666666667,1.779033333333333,1.791819999999998,0.0,1.7793,1.7908,1.7809,1.8035,1.7989999999999997,1.7659,1.7682,1.7682,1.7663999999999997,1.7857,1.7843,1.7853,1.8042,1.8012,1.8083999999999998,1.7534000000000003,1.7461,1.7587000000000002,1.7564000000000002,1.7673,1.7644000000000002,1.7784000000000002,1.7658,1.7798000000000003,1.7952,1.6885050000000013,1.7007195,1.677885,1.690225999999998,1.8018284625950967,1.8113653743581435,1.788411960783986,1.802494713476084,0.0,1.0,1.7694304484655676,0.011030448465567666
1.7463000000000002,1.7463,1.7674933333333345,1.7737933333333336,1.7556133333333328,1.774939999999998,0.0,1.7601,1.7554999999999998,1.7683,1.7795,1.7793,1.7532999999999999,1.7484,1.7581,1.7602,1.7659,1.7682,1.7682,1.7663999999999997,1.7857,1.7843,1.7341000000000002,1.7330000000000003,1.7295000000000003,1.7415000000000003,1.7534000000000003,1.7461,1.7587000000000002,1.7564000000000002,1.7673,1.7644000000000002,1.6921855000000012,1.7044905,1.6813385,1.6943384999999982,1.7935064656610613,1.8026038522233414,1.7800435463690563,1.798193190171533,0.0,1.0,1.7564353825121548,0.010135382512154845
1.7325,1.7317,1.7596733333333348,1.7656,1.7473733333333326,1.7665399999999982,0.0,1.7584,1.752,1.7601,1.7554999999999998,1.7683,1.7511999999999999,1.7491,1.7532999999999999,1.7484,1.7581,1.7602,1.7659,1.7682,1.7682,1.7663999999999997,1.7306000000000001,1.7306000000000001,1.7341000000000002,1.7330000000000003,1.7295000000000003,1.7415000000000003,1.7534000000000003,1.7461,1.7587000000000002,1.7564000000000002,1.693949500000001,1.7061184999999999,1.6830155,1.6960659999999983,1.7893354187051937,1.7980355437094357,1.775857345187276,1.7935738752794506,0.0,1.0,1.7529508445117574,0.021250844511757405
1.7182000000000002,1.7181,1.7554933333333347,1.7613866666666669,1.7439599999999995,1.7623533333333317,0.0,1.76,1.7584,1.752,1.7601,1.7554999999999998,1.7355,1.7511999999999999,1.7491,1.7532999999999999,1.7484,1.7581,1.7602,1.7659,1.7682,1.7682,1.7208000000000003,1.7306000000000001,1.7306000000000001,1.7341000000000002,1.7330000000000003,1.7295000000000003,1.7415000000000003,1.7534000000000003,1.7461,1.7587000000000002,1.6946365000000012,1.7069195,1.6837655,1.6967249999999983,1.786545794442245,1.7957988557208306,1.7734550963564022,1.7906141154645703,0.0,1.0,1.7175346631516806,-5.653368483193866E-4
1.7156000000000002,1.7155,1.7370466666666675,1.7446333333333333,1.7260933333333326,1.7439666666666649,0.0,1.7317,1.7448000000000001,1.7463,1.7379999999999998,1.8525,1.7239999999999998,1.7252999999999998,1.7293999999999998,1.7319,1.741,1.7355,1.7511999999999999,1.7491,1.7532999999999999,1.7484,1.7066000000000001,1.711,1.7171000000000003,1.7111000000000003,1.7146000000000001,1.7208000000000003,1.7306000000000001,1.7306000000000001,1.7341000000000002,1.7330000000000003,1.6978405000000012,1.7100395000000004,1.6868975,1.6999264999999983,1.7744182775862285,1.783438093657837,1.7621979516310646,1.777717421892606,0.0,1.0,1.7292158422536954,0.013715842253695376
1.7051000000000003,1.7051,1.7179866666666677,1.7247066666666666,1.710126666666666,1.7170066666666646,0.0,1.7161,1.7151999999999998,1.7188,1.7155,1.7183999999999997,1.7159999999999997,1.7256999999999998,1.7183999999999997,1.7171,1.7355,1.7232,1.7191,1.7259999999999998,1.7279999999999998,1.7239999999999998,1.7079,1.7128000000000003,1.7129000000000003,1.7053000000000003,1.7212000000000003,1.7103000000000002,1.7089000000000003,1.7085,1.7114000000000003,1.7066000000000001,1.7024405000000016,1.7142995000000003,1.691384,1.7043534999999983,1.7569084651846079,1.7645085822179585,1.7459809816725493,1.7588011991431514,0.0,1.0,1.7026722589911203,-0.002427741008879769
1.7595000000000003,1.7593,1.717660000000001,1.7273399999999999,1.7082599999999992,1.717919999999998,0.0,1.7059,1.7065999999999997,1.7128,1.7051,1.7144999999999997,1.7592,1.7414999999999998,1.7272999999999998,1.7249,1.7223,1.7102,1.7175,1.7135,1.71,1.7159999999999997,1.7362000000000002,1.7223000000000002,1.7085,1.7084,1.6867000000000003,1.6935,1.7023000000000001,1.7008,1.6923000000000001,1.7079,1.7075080000000016,1.7195840000000002,1.6961840000000001,1.7092119999999982,1.7460208322165587,1.755236369114881,1.734791228131421,1.7475251138047658,0.0,1.0,1.7650650047872272,0.005765004787227079
1.7615,1.7613000000000003,1.7233800000000015,1.73426,1.713726666666666,1.7235133333333315,0.0,1.7166,1.6976999999999998,1.7059,1.7065999999999997,1.7128,1.7773999999999999,1.771,1.7592,1.7414999999999998,1.7272999999999998,1.7249,1.7223,1.7102,1.7175,1.7135,1.7512000000000003,1.7128000000000003,1.7362000000000002,1.7223000000000002,1.7085,1.7084,1.6867000000000003,1.6935,1.7023000000000001,1.7008,1.7094060000000018,1.7215015000000005,1.6981375,1.7109999999999979,1.747437146540545,1.7570033534197727,1.7362921717583784,1.7487538632238535,0.0,1.0,1.7756797292447541,0.014379729244753836
1.7996,1.7994,1.7514800000000013,1.7667066666666669,1.7398199999999993,1.751719999999998,0.0,1.7658,1.7593,1.7378,1.7293,1.7135,1.8062999999999998,1.8213,1.8214999999999997,1.8174999999999997,1.779,1.7773999999999999,1.771,1.7592,1.7414999999999998,1.7272999999999998,1.7863000000000002,1.7882000000000002,1.7911000000000001,1.7718000000000003,1.7573000000000003,1.7512000000000003,1.7128000000000003,1.7362000000000002,1.7223000000000002,1.7085,1.715074000000002,1.7272315,1.7035005,1.7164379999999981,1.756352707301675,1.7672843716023712,1.7448897228707438,1.7574279852029437,0.0,1.0,1.8062340807256771,0.006834080725677039
1.8275,1.8274999999999997,1.818380000000001,1.8260200000000004,1.803526666666666,1.8183999999999978,0.0,1.8212,1.8171,1.8093,1.8181,1.8192,1.8418999999999999,1.8331999999999997,1.8329999999999997,1.8274999999999997,1.8341,1.8237,1.823,1.8214999999999997,1.8234999999999997,1.8281999999999998,1.8073,1.8148,1.8208000000000002,1.8037000000000003,1.8072000000000001,1.8041,1.8056,1.7912000000000001,1.8038000000000003,1.8123000000000002,1.7314415000000019,1.7436855000000002,1.7192110000000003,1.7325834999999983,1.7839929620462078,1.793492515967048,1.7710325547601042,1.7846160425367428,1.0,1.0,1.8356788534683568,0.008178853468357117
1.9222000000000001,1.9221999999999997,1.875566666666668,1.8849933333333337,1.859273333333333,1.8759199999999983,0.0,1.8793,1.8798,1.8717999999999997,1.8795000000000002,1.8776999999999997,1.913,1.9078999999999997,1.8936,1.8869999999999998,1.8876999999999997,1.8880999999999997,1.8899999999999997,1.8899999999999997,1.8875,1.8882999999999999,1.8881,1.8945000000000003,1.8672000000000002,1.8664,1.8626,1.8715000000000002,1.8611,1.8529000000000002,1.862,1.8602000000000003,1.7619220000000022,1.7741755000000006,1.7487355,1.7627999999999986,1.831371139866645,1.8405202236896172,1.8170427252240127,1.8317884199858807,1.0,1.0,1.9173299867517628,-0.004870013248236882
2.0320000000000005,2.0323,1.9642000000000013,1.9781600000000004,1.9465666666666668,1.9641733333333313,0.0,1.9651999999999998,1.952,1.9695,1.9379,1.9187999999999998,2.0446,2.022,2.0043,2.0051,1.9987,1.9884,1.9611,1.9736999999999998,1.9725,1.9396999999999998,2.0035000000000003,1.9906000000000001,1.9812000000000003,1.9824000000000002,1.9764,1.9467000000000003,1.9334000000000002,1.9495000000000002,1.9223,1.9013000000000002,1.7869105000000023,1.7992910000000002,1.7734675,1.7878019999999992,1.8906463738149961,1.902142991289353,1.875089993463515,1.8908814999260841,1.0,1.0,2.0345160911587876,0.0022160911587874033
2.0892,2.0873,1.976386666666668,1.9907400000000004,1.9581400000000002,1.9762333333333313,0.0,1.9926,1.9651999999999998,1.952,1.9695,1.9379,2.0589,2.0446,2.022,2.0043,2.0051,1.9987,1.9884,1.9611,1.9736999999999998,1.9725,2.0213,2.0035000000000003,1.9906000000000001,1.9812000000000003,1.9824000000000002,1.9764,1.9467000000000003,1.9334000000000002,1.9495000000000002,1.9223,1.7894305000000024,1.8018585000000005,1.7759045000000002,1.7903179999999992,1.8984327905281335,1.909968756336829,1.8824080329355342,1.8985841862034927,1.0,1.0,2.066442403703072,-0.02085759629692774
2.0272000000000006,2.0274,1.991180000000001,2.0059000000000005,1.9719133333333332,1.9910666666666648,0.0,1.9994,1.9999,1.9926,1.9651999999999998,1.952,2.0495,2.1017,2.0589,2.0446,2.022,2.0043,2.0051,1.9987,1.9884,1.9611,2.0116,2.0617,2.0213,2.0035000000000003,1.9906000000000001,1.9812000000000003,1.9824000000000002,1.9764,1.9467000000000003,1.9334000000000002,1.7938080000000023,1.8062440000000002,1.7800490000000002,1.7946629999999992,1.9083153133633406,1.9201683906054314,1.8914204871504106,1.9084779819587028,1.0,1.0,2.036335946952961,0.008935946952961071
2.0388,2.0388,2.015526666666668,2.028306666666667,1.99688,2.0155533333333313,0.0,2.0274,2.0271,2.0873,2.0323,2.022,2.0385,2.0264,2.01,1.9974999999999998,1.9893999999999998,2.036,2.0495,2.1017,2.0589,2.0446,2.0021,1.9999000000000002,1.9886000000000004,1.9617000000000002,1.9641000000000002,1.9881,2.0116,2.0617,2.0213,2.0035000000000003,1.8059775000000022,1.8185450000000005,1.7919470000000002,1.8067939999999993,1.9294447430810417,1.9411815218950073,1.9126219087190164,1.9296484236574525,1.0,1.0,2.0422688481411324,0.0034688481411322414
2.0527000000000006,2.0529,2.0195133333333346,2.0322533333333337,1.99944,2.0195733333333314,0.0,1.9847,2.0274,2.0271,2.0873,2.0323,2.042,2.0385,2.0264,2.01,1.9974999999999998,1.9893999999999998,2.036,2.0495,2.1017,2.0589,2.02,2.0021,1.9999000000000002,1.9886000000000004,1.9617000000000002,1.9641000000000002,1.9881,2.0116,2.0617,2.0213,1.8083100000000023,1.8208585000000004,1.794111,1.8090869999999992,1.9342782825680598,1.9457587171148107,1.9166288926908197,1.9344818188081407,1.0,1.0,2.0589745610117145,0.00607456101171433
2.0313,2.0215,2.021606666666668,2.034026666666667,2.000966666666667,2.0210133333333316,0.0,1.9818999999999998,1.9847,2.0274,2.0271,2.0873,2.0579,2.042,2.0385,2.0264,2.01,1.9974999999999998,1.9893999999999998,2.036,2.0495,2.1017,2.0148,2.02,2.0021,1.9999000000000002,1.9886000000000004,1.9617000000000002,1.9641000000000002,1.9881,2.0116,2.0617,1.8105540000000022,1.8230185000000005,1.7962405000000001,1.8112619999999995,1.9380830558006852,1.9491289635024653,1.9201061910166697,1.9378942965019392,1.0,1.0,2.040462494194542,0.01896249419454188
2.0220000000000002,2.022,2.025313333333335,2.036613333333334,2.005486666666667,2.024619999999998,0.0,2.0253,2.0149,1.992,1.9818999999999998,1.9847,2.0398999999999994,2.0322,2.0317,2.0579,2.042,2.0385,2.0264,2.01,1.9974999999999998,1.9893999999999998,2.0125,2.0290000000000004,2.0053,2.0148,2.02,2.0021,1.9999000000000002,1.9886000000000004,1.9617000000000002,1.9641000000000002,1.816899500000002,1.8290635000000004,1.8023760000000002,1.8176214999999993,1.9482790000218226,1.9590256630338376,1.9307252072500036,1.9480400003705718,1.0,1.0,2.0213686269155855,-6.313730844142995E-4
2.0481,2.0482,2.0351466666666687,2.0436,2.01622,2.0345266666666646,0.0,2.0296,2.0316,2.0215,2.0529,2.0388,2.0691,2.0741999999999994,2.0677,2.0638,2.0376,2.0398999999999994,2.0322,2.0317,2.0579,2.042,2.0344,2.0519000000000003,2.0472,2.044,2.0016,2.0125,2.0290000000000004,2.0053,2.0148,2.02,1.8270740000000023,1.8389975000000005,1.812117,1.8277119999999996,1.9687381962917128,1.978798802457138,1.950759235409473,1.9685464467151053,1.0,1.0,2.0632976220005625,0.015097622000562527
2.066,2.066,2.0477933333333347,2.054626666666666,2.027253333333334,2.0469133333333316,0.0,2.0577999999999994,2.0709,2.0668,2.0637,2.022,2.0624,2.0445,2.0362,2.0613,2.0655,2.0691,2.0741999999999994,2.0677,2.0638,2.0376,2.0463000000000005,2.0067,2.0073,2.0310000000000006,2.0303,2.0344,2.0519000000000003,2.0472,2.044,2.0016,1.835542000000002,1.8470035000000005,1.8202354999999997,1.8361124999999996,1.9831961454725895,1.992868762553793,1.9647865170962242,1.9829737195696286,1.0,1.0,2.0651595910767466,-8.404089232532108E-4
2.0314000000000005,2.0314,2.038013333333334,2.0489200000000003,2.016046666666667,2.0380399999999983,0.0,2.0087,2.0768,2.0745,2.0747,2.0603,2.039,2.039,2.0355,2.0304,2.0012,2.0111,2.078,2.0912999999999995,2.0797,2.0754,2.0078,1.9995000000000003,2.0064,1.9916000000000003,1.9756000000000002,1.9810000000000003,2.0068,2.0575,2.0548,2.0409000000000006,1.8464030000000022,1.8571215000000008,1.8311969999999995,1.8472184999999997,2.0010479062980746,2.011354957536458,1.9810545394026757,2.000978958904593,1.0,1.0,2.0369073378213742,0.005507337821374136
2.035,2.0352,2.0390466666666676,2.0491600000000005,2.017066666666667,2.039193333333332,0.0,2.0084,1.9846,2.0087,2.0768,2.0745,2.0346,2.0347,2.039,2.039,2.0355,2.0304,2.0012,2.0111,2.078,2.0912999999999995,2.0134,2.012,2.0078,1.9995000000000003,2.0064,1.9916000000000003,1.9756000000000002,1.9810000000000003,2.0068,2.0575,1.8483360000000024,1.8590730000000004,1.8332109999999997,1.8491379999999997,2.0035757105042973,2.013734507129964,1.9836397343736352,2.003508604509776,1.0,1.0,2.031838989450013,-0.0033610105499870535
2.0271,2.0271,2.031973333333336,2.0384600000000006,2.01486,2.031886666666666,0.0,2.0403,2.0209,2.0201,2.0327,2.0455,2.0312,2.0286,2.0488,2.05,2.0568,2.0511,2.0365,2.027,2.0328,2.0472,2.011,2.0086000000000004,2.0193000000000003,2.0239,2.0342000000000002,2.0217,2.0019,2.012,2.0172,2.0328,1.875334000000002,1.8852865000000003,1.8603199999999998,1.8759619999999997,2.018978895481255,2.027014806231577,2.001137684995091,2.018931100242125,1.0,1.0,2.0229327035539826,-0.004167296446017321
2.0199,2.0197,2.030773333333336,2.0360333333333336,2.0140666666666664,2.030739999999999,0.0,2.027,2.0484,2.0421,2.0567,2.0403,2.0267,2.0198,2.0247,2.0333,2.0312,2.0286,2.0488,2.05,2.0568,2.0511,1.9954000000000003,2.0114,2.0115000000000003,2.0086000000000004,2.011,2.0086000000000004,2.0193000000000003,2.0239,2.0342000000000002,2.0217,1.8809535000000022,1.890746,1.8659109999999997,1.8815024999999994,2.0188869011355672,2.0266214604382933,2.001667616320252,2.01878084172324,1.0,1.0,2.0211601409387545,0.0014601409387546838
2.0229,2.0228,2.0201266666666693,2.0252466666666664,2.004093333333333,2.0197799999999986,0.0,2.0236,2.0258,2.0197,2.0139,2.0171,2.0243,2.0208,2.0205,2.0200999999999993,2.021,2.0237,2.0286,2.026,2.0267,2.0198,2.012,1.9967000000000001,1.9972000000000003,1.9957000000000003,1.9980000000000002,2.0018000000000002,2.0063,2.0015,1.9954000000000003,2.0114,1.8913650000000022,1.9007674999999997,1.8760294999999996,1.891916,2.018663252315486,2.0257894191725985,2.001704039621275,2.0184616281982333,1.0,1.0,2.0220739179620613,-7.26082037938891E-4
2.0231,2.0231,2.0198666666666694,2.025213333333333,2.0038533333333333,2.0195199999999986,0.0,2.0151,2.0236,2.0258,2.0197,2.0139,2.0294,2.0243,2.0208,2.0205,2.0200999999999993,2.021,2.0237,2.0286,2.026,2.0267,2.0057,2.012,1.9967000000000001,1.9972000000000003,1.9957000000000003,1.9980000000000002,2.0018000000000002,2.0063,2.0015,1.9954000000000003,1.8925755000000022,1.9018539999999997,1.8771494999999998,1.8931425,2.0188372424207612,2.0258800301854376,2.00183329296946,2.018643525131636,1.0,1.0,2.0223913823740665,-7.086176259334387E-4
2.0470000000000006,2.047,2.0226666666666695,2.029246666666666,2.0064533333333334,2.022333333333332,0.0,2.0109,2.0143,2.0145,2.0151,2.0236,2.0498,2.047,2.0281,2.0294,2.0243,2.0208,2.0205,2.0200999999999993,2.021,2.0237,2.0242000000000004,2.0153,2.0050000000000003,2.0057,2.012,1.9967000000000001,1.9972000000000003,1.9957000000000003,1.9980000000000002,2.0018000000000002,1.8957765000000022,1.9048204999999998,1.8802305,1.8963609999999997,2.021213235735578,2.0286054373603406,2.004291626030441,2.0210414266625345,1.0,1.0,2.0438952848952017,-0.0031047151047984833
2.0286000000000004,2.0286,2.025866666666669,2.032453333333333,2.0088399999999997,2.0257399999999985,0.0,2.0231,2.0228,2.0153,2.0109,2.0143,2.0316,2.0485999999999995,2.0529,2.0498,2.047,2.0281,2.0294,2.0243,2.0208,2.0205,2.0106,2.0202,2.0306,2.0242000000000004,2.0153,2.0050000000000003,2.0057,2.012,1.9967000000000001,1.9972000000000003,1.8981310000000022,1.9071645,1.8827244999999997,1.8988174999999998,2.022572206549932,2.029904606071622,2.0054584685441905,2.0224741283927035,1.0,1.0,2.029525648781104,9.256487811040159E-4
2.0362,2.0362,2.027453333333336,2.0342599999999993,2.0111599999999994,2.0273066666666653,0.0,2.0409,2.031,2.0231,2.0228,2.0153,2.0405,2.0404,2.0316,2.0485999999999995,2.0529,2.0498,2.047,2.0281,2.0294,2.0243,2.0232,2.0133,2.0106,2.0202,2.0306,2.0242000000000004,2.0153,2.0050000000000003,2.0057,2.012,1.9002955000000021,1.9093095,1.8850704999999994,1.9009345000000002,2.0236389342277534,2.030656577923093,2.006685422135564,2.0235483976435527,1.0,1.0,2.032951322208446,-0.003248677791554133
2.0247000000000006,2.025,2.028093333333336,2.034546666666666,2.0118199999999993,2.027966666666665,0.0,2.047,2.0409,2.031,2.0231,2.0228,2.0389,2.0405,2.0404,2.0316,2.0485999999999995,2.0529,2.0498,2.047,2.0281,2.0294,2.0197,2.0232,2.0133,2.0106,2.0202,2.0306,2.0242000000000004,2.0153,2.0050000000000003,2.0057,1.9014440000000024,1.9104475,1.8862909999999997,1.9020645000000003,2.0236805446501944,2.030446516043756,2.0067330526400515,2.0236053232261586,1.0,1.0,2.0251570393094007,1.5703930940080824E-4
2.0093,2.0093,2.0283066666666696,2.034453333333333,2.0105933333333326,2.0284266666666655,0.0,2.025,2.0362,2.0367,2.0286,2.0277,2.0195,2.0253,2.0195,2.0205,2.0267,2.0253,2.0389,2.0405,2.0404,2.0316,2.0006,2.0070000000000006,1.9976,2.0032000000000005,1.9923000000000002,2.0079,2.0197,2.0232,2.0133,2.0106,1.9081525000000021,1.916887,1.8927865,1.9087095000000005,2.022410307540608,2.0290086313434403,2.005081820974827,2.022351138166617,1.0,1.0,2.0130472714027325,0.003747271402732455
2.0199,2.0199,2.026860000000003,2.0317133333333333,2.009273333333332,2.026979999999999,0.0,2.0193,2.0253,2.025,2.0362,2.0367,2.0312,2.0303,2.0195,2.0253,2.0195,2.0205,2.0267,2.0253,2.0389,2.0405,2.0151000000000003,1.9932000000000003,2.0006,2.0070000000000006,1.9976,2.0032000000000005,1.9923000000000002,2.0079,2.0197,2.0232,1.9099200000000025,1.9185404999999998,1.8944349999999999,1.9106260000000004,2.022609130490196,2.0289143882566707,2.0054403891428523,2.0225545108566116,1.0,1.0,2.0242394290620713,0.00433942906207152
2.0181000000000004,2.0181,2.0234333333333363,2.0283,2.0073933333333325,2.0234533333333324,0.0,2.0238,2.0119,2.0193,2.0253,2.025,2.0268,2.0245,2.0312,2.0303,2.0195,2.0253,2.0195,2.0205,2.0267,2.0253,2.0066,2.0046,2.0151000000000003,1.9932000000000003,2.0006,2.0070000000000006,1.9976,2.0032000000000005,1.9923000000000002,2.0079,1.9114750000000025,1.9201094999999997,1.8961114999999997,1.9121485000000005,2.0223905122287427,2.028622393773267,2.0058981831341747,2.02234009249009,1.0,1.0,2.0217737751125373,0.003673775112537303
2.0188000000000006,2.0188,2.022840000000003,2.0279533333333335,2.0069133333333324,2.0228599999999988,0.0,2.0182,2.0238,2.0119,2.0193,2.0253,2.0235,2.0268,2.0245,2.0312,2.0303,2.0195,2.0253,2.0195,2.0205,2.0267,2.016,2.0066,2.0046,2.0151000000000003,1.9932000000000003,2.0006,2.0070000000000006,1.9976,2.0032000000000005,1.9923000000000002,1.9123240000000026,1.9209229999999997,1.8969314999999995,1.9129775000000004,2.0222497078276156,2.028535241076276,2.005800215168129,2.022201265333616,1.0,1.0,2.021646829878925,0.002846829878925039
2.0230000000000006,2.023,2.0219533333333364,2.0268333333333333,2.007753333333332,2.0219533333333324,0.0,2.0188,2.0181,2.0215,2.0199,2.0303,2.0264,2.0313999999999997,2.034,2.0340999999999996,2.0239,2.0264,2.0235,2.0268,2.0245,2.0312,2.0075,2.0219000000000005,2.0159,2.0113000000000003,2.0067,2.0034000000000005,2.016,2.0066,2.0046,2.0151000000000003,1.9175065000000022,1.9260044999999997,1.9020819999999996,1.9181145000000004,2.023084130459896,2.0286745124310617,2.007132586108676,2.023046025464129,0.0,1.0,2.0360146181667114,0.013014618166711234
2.0161000000000002,2.0161,2.0223533333333363,2.02758,2.008426666666666,2.0223533333333323,0.0,2.0332,2.0282,2.0235,2.0188,2.0181,2.0238,2.026,2.0256999999999996,2.0264,2.0313999999999997,2.034,2.0340999999999996,2.0239,2.0264,2.0235,2.0054,2.0081000000000007,2.0089,2.0075,2.0219000000000005,2.0159,2.0113000000000003,2.0067,2.0034000000000005,2.016,1.919847000000002,1.9282464999999998,1.9043609999999995,1.9204045,2.022718033520112,2.0282773858697034,2.006893205653178,2.0226842379614878,0.0,1.0,2.0267507776938185,0.010650777693818725
2.0285,1.9974,2.0236333333333363,2.0275866666666666,2.0096733333333328,2.021559999999999,0.0,2.027,2.0332,2.0282,2.0235,2.0188,2.0256999999999996,2.0238,2.026,2.0256999999999996,2.0264,2.0313999999999997,2.034,2.0340999999999996,2.0239,2.0264,2.0018000000000002,2.0054,2.0081000000000007,2.0089,2.0075,2.0219000000000005,2.0159,2.0113000000000003,2.0067,2.0034000000000005,1.9206900000000022,1.9290534999999998,1.9051529999999994,1.9210800000000003,2.0229447773036373,2.028360625639519,2.007089550529524,2.0216926992179,0.0,1.0,2.036176226002424,0.03877622600242403
2.0308,2.0309,2.030193333333336,2.033633333333333,2.0145733333333333,2.030299999999999,0.0,2.026,2.026,2.0299,2.0334,2.0355,2.0423,2.0297,2.0253,2.0262,2.0283,2.0278,2.0281,2.0314999999999994,2.0348,2.036,2.01,2.0073,2.0057,2.0079,2.0049000000000006,2.0097000000000005,2.0085000000000006,2.0143,2.0147,2.0181,1.939055500000002,1.9471164999999995,1.9234379999999993,1.9393785000000003,2.0260138457598154,2.0306541540781224,2.0106008561154796,2.0253945574924757,1.0,1.0,2.034495587021193,0.003595587021193225
2.0295000000000005,2.0295,2.028833333333336,2.0321399999999996,2.01426,2.028779999999999,0.0,2.0241,2.0254,2.023,2.026,2.026,2.0325,2.0324,2.0329,2.0423,2.0297,2.0253,2.0262,2.0283,2.0278,2.0281,2.0266,2.0083,2.0275,2.01,2.0073,2.0057,2.0079,2.0049000000000006,2.0097000000000005,2.0085000000000006,1.943244000000002,1.9512679999999993,1.9277224999999993,1.9429560000000003,2.026420297923096,2.03084360142884,2.0117242653363343,2.025780472777682,1.0,1.0,2.0325199180156868,0.0030199180156866845
2.0391,2.0372,2.0288400000000024,2.0345866666666663,2.01588,2.0284866666666654,0.0,2.0279,2.029,2.0309,2.0252,2.024,2.038,2.0355,2.0357,2.0384,2.0321,2.0325,2.0324,2.0329,2.0423,2.0297,2.0288000000000004,2.0128,2.0143,2.0117,2.026,2.0266,2.0083,2.0275,2.01,2.0073,1.950647000000002,1.9586639999999995,1.9350904999999992,1.9503730000000004,2.0276280988039357,2.0329132750271324,2.013474798997895,2.027014220251994,1.0,1.0,2.041952540498456,0.0047525404984560815
