"High","MA(Open)","MA(High)","MA(Low)","MA(Volume)","Volume(-1)","Volume(-2)","Volume(-3)","Volume(-4)","Volume(-5)","Volume(-6)","Volume(-7)","Volume(-8)","Volume(-9)","Volume(-10)","Low(-1)","Low(-2)","Low(-3)","Low(-4)","Low(-5)","Low(-6)","Low(-7)","Low(-8)","Low(-9)","Low(-10)","MA(Open) (#1)","MA(High) (#1)","MA(Low) (#1)","MA(Close) (#1)","MA(Volume) (#1)","MA(Open) (#2)","MA(High) (#2)","MA(Low) (#2)","MA(Close) (#2)","MA(Volume) (#2)","MA15>MA50","MA50>MA200","return_diff_last_day","previsto","erro"
57853.0,57017.06666666662,57511.66666666669,56408.133333333404,3195013.3333333354,3465400.0,3554200.0,2752800.0,3182000.0,2146200.0,3592200.0,2782800.0,3471800.0,3606399.9999999995,3363400.0,55686.0,56248.0,56502.0,56248.0,56242.00000000001,55946.0,55387.0,55126.0,56038.0,56593.0,59368.599999999984,59926.48499999994,58770.99000000003,59325.80999999991,3050184.0,57821.907628109606,58356.20694345338,57293.131585449555,57824.589590494135,3112165.838547097,0.0,0.0,1314.0,56921.77071554814,-931.2292844518597
57860.0,56944.46666666663,57448.46666666669,56405.00000000006,3414053.333333335,3582400.0,3937199.9999999995,3485800.0,5047000.0,3401400.0,3465400.0,3554200.0,2752800.0,3182000.0,2146200.0,57231.0,57547.0,57479.0,56704.0,56562.0,55686.0,56248.0,56502.0,56248.0,56242.00000000001,59182.214999999975,59733.72999999995,58586.76500000003,59140.5499999999,3069599.0,57811.03124141271,58322.33190825655,57280.321965564275,57804.4675736607,3240970.637164424,0.0,0.0,-23.0,57316.528117111025,-543.4718828889745
59859.0,57572.3333333333,58131.40000000002,57169.80000000006,3506666.666666668,3988599.9999999995,3061800.0,3042400.0,3203200.0,3582400.0,3937199.9999999995,3485800.0,5047000.0,3401400.0,3465400.0,58951.0,58091.0,57636.0,57129.0,57231.0,57547.0,57479.0,56704.0,56562.0,55686.0,59038.194999999985,59594.25499999996,58446.300000000025,59003.414999999906,3096135.0,57955.07778313273,58479.22999465194,57463.837044517524,58014.4529182661,3314909.1787363165,0.0,0.0,-149.0,59212.1210473584,-646.8789526416003
59824.0,57978.666666666635,58503.133333333346,57565.60000000006,3616466.666666668,3569400.0000000005,4749600.0,3988599.9999999995,3061800.0,3042400.0,3203200.0,3582400.0,3937199.9999999995,3485800.0,5047000.0,59154.0,59291.0,58951.0,58091.0,57636.0,57129.0,57231.0,57547.0,57479.0,56704.0,58973.29999999999,59531.77499999995,58383.995000000024,58942.1049999999,3109282.0,58065.26864948163,58588.09735377136,57598.46626062536,58125.90444319758,3328062.1830626284,0.0,0.0,288.0000000000009,59085.66344569152,-738.3365543084801
61212.0,58586.59999999996,59175.266666666685,58288.80000000006,3758760.000000001,4364800.0,3114400.0,3405800.0,3569400.0000000005,4749600.0,3988599.9999999995,3061800.0,3042400.0,3203200.0,3582400.0,59565.0,59323.0,59273.0,59154.0,59291.0,58951.0,58091.0,57636.0,57129.0,57231.0,58886.32999999998,59441.37499999995,58297.49000000003,58854.32999999991,3126860.0,58271.54100114484,58812.499261776,57844.696723705914,58378.68496911258,3402508.7046093526,1.0,0.0,537.0,60489.39129566692,-722.6087043330772
61276.0,58881.93333333329,59403.46666666669,58559.46666666672,3737560.000000001,4427600.0,4364800.0,3114400.0,3405800.0,3569400.0000000005,4749600.0,3988599.9999999995,3061800.0,3042400.0,3203200.0,60396.0,59565.0,59323.0,59273.0,59154.0,59291.0,58951.0,58091.0,57636.0,57129.0,58857.23999999999,59408.79999999996,58266.55000000002,58821.799999999916,3129492.0,58378.225667766616,58909.10713386322,57953.61057767824,58492.30516640229,3389994.637761927,1.0,0.0,278.0,60844.3863672703,-431.613632729699
61191.0,59528.73333333329,59996.86666666668,59198.46666666672,3480093.3333333344,2598000.0,3157400.0,3083400.0,4427600.0,4364800.0,3114400.0,3405800.0,3569400.0000000005,4749600.0,3988599.9999999995,60861.0,60221.0,60622.0,60396.0,59565.0,59323.0,59273.0,59154.0,59291.0,58951.0,58774.09499999999,59323.73499999996,58189.27000000003,58743.23999999992,3133823.0,58683.243515594135,59175.00678616727,58234.62255733668,58751.75412565352,3330659.7246764284,1.0,1.0,-544.0,60316.7830282214,-874.2169717786019
61066.0,59716.66666666663,60192.80000000002,59410.800000000054,3416333.333333334,2852600.0,2598000.0,3157400.0,3083400.0,4427600.0,4364800.0,3114400.0,3405800.0,3569400.0000000005,4749600.0,60233.0,60861.0,60221.0,60622.0,60396.0,59565.0,59323.0,59273.0,59154.0,59291.0,58746.014999999985,59292.70499999996,58161.19000000003,58713.45999999992,3132499.0,58751.194750276714,59249.16338278817,58320.166770774464,58838.03827758867,3303026.0099832355,1.0,1.0,536.0,60379.42857076545,-686.571429234551
59582.0,60852.19999999995,61097.200000000026,60347.33333333339,3396000.000000002,4429600.0,3347800.0,3412400.0,4749400.0,4661200.0,3192600.0,3426800.0,0.0,3605199.9999999995,3208999.9999999995,59132.0,59256.0,59742.0,59114.0,59305.0,59758.0,59921.0,61170.0,60838.0,61543.0,58211.834999999985,58746.34499999995,57651.57000000001,58193.5649999999,3260557.9999999995,60239.91683061591,60614.88214513019,59767.50347077899,60187.953032823236,3467714.897242643,1.0,1.0,-494.0,58794.00441271537,-787.9955872846331
58638.0,60405.99999999994,60655.13333333336,59856.40000000005,3419120.000000002,4071600.0,4410400.0,4429600.0,3347800.0,3412400.0,4749400.0,4661200.0,3192600.0,3426800.0,0.0,58116.00000000001,58588.0,59132.0,59256.0,59742.0,59114.0,59305.0,59758.0,59921.0,61170.0,58175.109999999986,58705.689999999944,57610.335000000014,58149.3699999999,3262886.0,60117.61488285613,60492.90197249426,59636.9449570705,60053.25922022629,3478102.679077118,1.0,1.0,126.0,58018.75048248715,-619.2495175128497
58754.0,60174.86666666662,60435.26666666669,59619.60000000005,3463146.666666668,3152400.0,4071600.0,4410400.0,4429600.0,3347800.0,3412400.0,4749400.0,4661200.0,3192600.0,3426800.0,58025.0,58116.00000000001,58588.0,59132.0,59256.0,59742.0,59114.0,59305.0,59758.0,59921.0,58152.54999999998,58683.08999999995,57589.20500000002,58128.3099999999,3265114.0,60053.9829266657,60424.7097382788,59582.63339012656,59988.660819433106,3451659.4367603683,0.0,1.0,-92.0,58078.03517685064,-675.9648231493629
56227.0,58677.19999999996,58929.93333333336,58080.066666666724,3828480.0000000005,4950200.0,3921000.0000000005,2697200.0,3519200.0,2385200.0,2803800.0,3152400.0,4071600.0,4410400.0,4429600.0,56034.0,57234.0,57420.0,57802.0,57751.0,58252.0,58025.0,58116.00000000001,58588.0,59132.0,58016.94499999999,58540.44499999995,57453.88000000002,57986.29999999991,3296155.0,59515.82789322546,59846.05123140827,59007.53164989996,59384.256074697274,3524305.105924936,0.0,1.0,-23.0,55751.93396590797,-475.06603409202944
57798.0,57627.53333333328,57937.26666666669,57122.33333333339,3992826.666666668,5034000.0,4510600.0,3965400.0,5113800.0,4915800.0,4950200.0,3921000.0000000005,2697200.0,3519200.0,2385200.0,56685.0,56047.0,56419.0,56107.0,55430.0,56034.0,57234.0,57420.0,57802.0,57751.0,57891.194999999985,58417.71999999996,57337.87000000001,57869.1649999999,3330049.0,59015.96927461987,59373.62057200507,58544.22687350171,58953.70520384281,3721328.651280998,0.0,1.0,150.0,56892.142812430524,-905.8571875694761
59031.0,57081.79999999996,57604.800000000025,56591.13333333338,4533840.000000002,6338200.0,5806000.0,4261000.0,4033799.9999999995,3889600.0,4441800.0,5034000.0,4510600.0,3965400.0,5113800.0,57940.0,55953.0,55951.0,56067.0,56526.0,56925.0,56685.0,56047.0,56419.0,56107.0,57818.67999999999,58358.00499999996,57283.05500000001,57826.554999999906,3378222.0,58647.87753579841,59098.88042296634,58173.601978351944,58639.65402731234,3946001.668443083,0.0,1.0,-414.0,58369.76039773399,-661.2396022660105
57038.0,57430.19999999996,57907.93333333334,56876.06666666672,4515853.333333335,3741000.0,5182400.0,4581200.0,4536800.0,3804999.9999999995,4129000.0,4129200.0,6338200.0,5806000.0,4261000.0,56139.0,56805.0,56722.0,57286.0,58113.0,57800.0,58129.0,57940.0,55953.0,55951.0,57902.50499999998,58424.00499999997,57383.30500000001,57910.924999999916,3387604.0,58396.939742471586,58792.02082850867,57872.46252928802,58317.50672731502,4021392.5188336535,0.0,1.0,-612.0,56254.35918291649,-783.640817083513
56044.0,57307.86666666663,57723.93333333335,56716.26666666672,4453973.333333335,4179200.0,3828800.0000000005,3741000.0,5182400.0,4581200.0,4536800.0,3804999.9999999995,4129000.0,4129200.0,6338200.0,55831.0,56100.0,56139.0,56805.0,56722.0,57286.0,58113.0,57800.0,58129.0,57940.0,57921.78999999999,58433.30999999996,57397.8,57920.579999999914,3406114.0,58227.21273420773,58593.97847337536,57697.87948205327,58123.84761717931,4040946.496624222,0.0,1.0,-453.0,55342.26112177708,-701.7388782229173
56374.0,56822.3333333333,57091.20000000001,56262.40000000005,4150440.000000002,4052600.0,3755400.0,3849400.0000000005,3744400.0,4368400.0,4179200.0,3828800.0000000005,3741000.0,5182400.0,4581200.0,55130.0,54879.0,54648.0,55098.0,55382.0,55831.0,56100.0,56139.0,56805.0,56722.0,57951.14499999999,58464.83999999995,57438.54500000001,57962.73999999992,3422398.0,57731.84031275236,58113.80222362723,57234.602430913066,57677.49384991762,4027530.0861756494,0.0,0.0,318.0,55638.05354760293,-735.9464523970673
56976.0,55547.5333333333,55966.666666666686,55057.400000000045,4385080.000000002,5186200.0,5504200.0,5975800.0,4574000.0,4480400.0,3588600.0,2755200.0,4373800.0,4052600.0,3755400.0,55101.0,54333.0,53794.0,54432.0,54740.0,54809.0,55897.0,55874.0,55130.0,54879.0,57995.61499999999,58497.56499999995,57477.93500000002,57992.83499999992,3476070.0,57095.67170808969,57516.9696152744,56589.46822091151,57059.81412911603,4227332.192318842,0.0,0.0,275.0,55549.33551126963,-1426.66448873037
55546.0,54593.86666666663,55112.46666666668,53967.80000000005,4901666.66666667,5365600.0,4174800.0,3732999.9999999995,4554200.0,7413000.0,4353800.0,4709400.0,4805800.0,3836800.0,5388600.0,54165.0,53420.0,53169.0,52392.0,52540.0,52953.0,52950.0,54458.0,55174.0,55913.0,57953.975000000006,58453.58499999995,57438.07500000003,57953.77999999992,3556204.9999999995,56147.02450475428,56596.85055657793,55601.485902343615,56101.78638414858,4377419.834091724,0.0,0.0,99.0,54497.86423110723,-1048.1357688927674
55034.0,54576.73333333329,55097.26666666668,54015.33333333339,4798880.000000003,4347800.0,3949800.0,5365600.0,4174800.0,3732999.9999999995,4554200.0,7413000.0,4353800.0,4709400.0,4805800.0,54792.0,54723.0,54165.0,53420.0,53169.0,52392.0,52540.0,52953.0,52950.0,54458.0,57958.439999999995,58451.564999999944,57439.44500000002,57947.489999999925,3566552.0,56056.96033676088,56495.89318967459,55513.94757844176,55986.33875753201,4387393.241697128,0.0,0.0,-711.0,53965.946539051445,-1068.0534609485549
55910.0,54509.5333333333,55084.26666666668,53975.666666666715,4957480.000000003,5931200.0,4660200.0,4347800.0,3949800.0,5365600.0,4174800.0,3732999.9999999995,4554200.0,7413000.0,4353800.0,54254.0,54147.0,54792.0,54723.0,54165.0,53420.0,53169.0,52392.0,52540.0,52953.0,57944.835,58441.46999999994,57427.07500000003,57939.19499999992,3607663.9999999995,55943.18714669852,56429.2147437173,55430.04618832705,55941.924397091265,4553435.283858056,0.0,0.0,1023.0000000000009,54967.19698553534,-942.8030144646618
55542.0,54458.59999999996,55020.000000000015,53945.06666666671,5405360.000000003,8860800.0,5436000.0,7138200.0,5931200.0,4660200.0,4347800.0,3949800.0,5365600.0,4174800.0,3732999.9999999995,55330.0,55104.0,54585.0,54254.0,54147.0,54792.0,54723.0,54165.0,53420.0,53169.0,57951.14,58450.10999999994,57443.16500000002,57957.04999999993,3665710.0,55901.35753685939,56373.570311445816,55383.9620961055,55882.304629391336,4822153.495342038,0.0,0.0,-58.0,55059.306621965174,-482.6933780348263
56072.0,54833.66666666663,55440.33333333334,54443.33333333337,5477253.333333336,6519800.0,6235400.0,6452600.0,8860800.0,5436000.0,7138200.0,5931200.0,4660200.0,4347800.0,3949800.0,55805.0,55207.0,54652.0,55330.0,55104.0,54585.0,54254.0,54147.0,54792.0,54723.0,57982.205,58484.47999999993,57477.12500000003,57988.919999999925,3710212.9999999995,55894.783445688096,56381.10522778786,55374.636984604076,55876.57607815444,4936384.697993197,0.0,0.0,-357.0,55245.19722944213,-826.8027705578716
55489.0,55182.79999999997,55684.60000000002,54759.80000000004,5629826.666666669,5080200.0,4899800.0,5094800.0,3956400.0000000005,5315200.0,4799400.0,6519800.0,6235400.0,6452600.0,8860800.0,54592.0,54488.0,54327.0,54389.0,54832.0,54905.0,55805.0,55207.0,54652.0,55330.0,58006.83999999999,58508.349999999926,57514.12500000003,58015.86499999993,3771630.9999999995,55679.49944149787,56152.590114470266,55202.937113408145,55658.51829501239,4891325.40962992,0.0,0.0,391.0000000000009,54392.99052563368,-1096.0094743663212
56979.0,55612.533333333304,56016.73333333335,55187.06666666671,4521320.000000002,2051200.0,4852600.0,4072000.0,4872400.0,3898600.0,4164800.0,4067400.0,5080200.0,4899800.0,5094800.0,56353.0,55901.0,55379.0,56037.0,55379.0,54630.0,54780.0,54592.0,54488.0,54327.0,58042.954999999994,58527.114999999925,57553.27000000002,58045.55499999992,3827055.999999999,55789.92077557813,56244.05062999803,55325.12376650232,55798.746632653434,4671417.462325945,0.0,0.0,-360.0,55731.88875305781,-1247.1112469421932
56032.0,55595.933333333305,55964.60000000002,55109.06666666671,4420280.000000002,4175200.0,2051200.0,4852600.0,4072000.0,4872400.0,3898600.0,4164800.0,4067400.0,5080200.0,4899800.0,56009.0,56353.0,55901.0,55379.0,56037.0,55379.0,54630.0,54780.0,54592.0,54488.0,58045.494999999995,58520.279999999926,57548.82500000002,58032.454999999914,3834189.9999999995,55799.414078496644,56235.73491901772,55298.060089384584,55753.109509804286,4684467.757921006,0.0,0.0,-1401.0000000000005,54707.180400649784,-1324.8195993502159
48053.0,49118.66666666664,49549.13333333336,48195.066666666695,6072560.000000001,5636200.0,4773600.0,6301400.0,6416400.0,8789400.0,6582600.0,5977200.0,5324600.0,5826000.0,6228400.0,46903.00000000001,45967.0,45406.0,46918.0,45930.0,47838.0,48414.0,49074.0,49330.0,48968.0,57224.36500000001,57681.35999999993,56696.80500000002,57174.434999999925,4077590.0,52444.5348522609,52873.43817021594,51735.68902692876,52241.80306274591,5359194.383638066,0.0,0.0,437.0,46641.29067885359,-1411.709321146409
47639.0,48767.466666666645,49199.933333333356,47903.80000000003,6080386.666666668,5567200.0,5636200.0,4773600.0,6301400.0,6416400.0,8789400.0,6582600.0,5977200.0,5324600.0,5826000.0,47135.0,46903.00000000001,45967.0,45406.0,46918.0,45930.0,47838.0,48414.0,49074.0,49330.0,57177.08500000001,57632.26999999993,56647.33000000002,57125.31499999992,4094769.0,52254.90603452518,52668.16608510942,51552.28945724528,52054.163726951956,5374629.8980052015,0.0,0.0,-152.0,46746.46580213385,-892.5341978661527
46719.0,46491.466666666645,46999.26666666669,45728.8666666667,6148373.333333335,4867600.0,4664000.0,6988200.0,5100400.0,6998800.0,8123399.999999999,6658400.0,5752800.0,5567200.0,5636200.0,45082.0,44839.0,44107.0,45046.0,44552.0,44819.0,46676.0,47059.0,47135.0,46903.00000000001,56668.16000000002,57101.61999999993,56116.94000000002,56587.46499999991,4168818.9999999995,50479.424557461985,50935.507959057955,49774.55305144965,50314.239010161604,5560103.331433763,0.0,0.0,1143.000000000001,45197.32589755798,-1521.674102442019
46624.0,46407.466666666645,46893.26666666669,45702.13333333337,5919560.000000002,5587800.0,4867600.0,4664000.0,6988200.0,5100400.0,6998800.0,8123399.999999999,6658400.0,5752800.0,5567200.0,45494.0,45082.0,44839.0,44107.0,45046.0,44552.0,44819.0,46676.0,47059.0,47135.0,56590.750000000015,57021.279999999926,56036.825000000026,56506.09999999992,4176089.9999999995,50328.23143756152,50766.429215565484,49608.06077492221,50126.73944113566,5552146.338044203,0.0,0.0,-1093.0,45079.96135918348,-1544.0386408165214
49123.0,46714.799999999974,47383.20000000001,46344.26666666669,4918760.000000001,5006400.0,4579400.0,4132000.0,3473999.9999999995,4285200.0,5185000.0,4775800.0,4842800.0,5357200.0,5587800.0,47999.0,48579.0,47407.0,47163.0,47093.0,46869.0,46417.0,45533.0,45529.0,45494.0,55970.54500000001,56419.10499999994,55436.54000000001,55916.789999999906,4230444.0,49496.8981961699,50016.26913355689,48913.281188524954,49470.50540871592,5258143.457697848,0.0,0.0,693.0,47942.068078474804,-1180.9319215251962
49422.0,46982.933333333305,47604.866666666676,46583.40000000002,4845226.666666668,4935600.0,5006400.0,4579400.0,4132000.0,3473999.9999999995,4285200.0,5185000.0,4775800.0,4842800.0,5357200.0,48007.0,47999.0,48579.0,47407.0,47163.0,47093.0,46869.0,46417.0,45533.0,45529.0,55920.030000000006,56365.134999999944,55383.85000000001,55866.04499999991,4236633.0,49480.07865906521,49992.9644616527,48902.28976936712,49468.603235825096,5208702.537788129,0.0,0.0,355.0,48477.67656825457,-944.3234317454335
49281.0,47899.86666666664,48475.80000000002,47542.60000000003,4232533.333333334,4944600.0,0.0,3285200.0,3997400.0000000005,4935600.0,5006400.0,4579400.0,4132000.0,3473999.9999999995,4285200.0,48140.0,48560.0,48975.0,48633.0,48007.0,47999.0,48579.0,47407.0,47163.0,47093.0,55717.74500000001,56161.22499999993,55182.95500000001,55667.3949999999,4236201.999999999,49384.79696314386,49890.77059964663,48837.538060545034,49367.49480414371,4922851.491588135,0.0,0.0,907.0,47901.80188464548,-1379.1981153545203
51458.0,49762.99999999997,50429.333333333336,49376.60000000002,6258340.0,5993400.0,5834400.0,6388000.0,7402400.0,8357399.999999999,1.1269E7,6511900.0,7041200.0,6321000.0,5221800.0,50055.0,50499.0,51115.0,50800.0,50050.0,50414.0,50040.0,49878.0,48836.0,47453.0,55044.26,55506.22499999993,54518.505000000005,55011.91999999992,4495147.5,49636.077589531706,50216.9909677258,49162.83041689987,49701.385919239176,5574510.458150443,1.0,0.0,993.0,50306.620585578945,-1151.3794144210551
54740.0,51424.3333333333,52151.13333333333,51018.53333333334,7406053.333333332,7775400.000000001,1.05244E7,6194200.0,5036400.0,6887000.0,9666200.0,1.42334E7,7990999.999999999,8503400.0,5718400.0,53257.0,52354.0,51256.0,51108.0,51422.0,50012.0,49649.0,49845.0,49530.0,50018.0,54658.729999999996,55133.164999999935,54145.180000000015,54642.61499999993,4796291.499999999,50473.748128612206,51115.014236329924,50021.97112227192,50608.59035656498,6441988.618276347,1.0,0.0,-273.0,53711.12905421064,-1028.8709457893565
54304.0,51656.39999999997,52360.0,51235.33333333335,7460959.999999998,6826400.0,7775400.000000001,1.05244E7,6194200.0,5036400.0,6887000.0,9666200.0,1.42334E7,7990999.999999999,8503400.0,53769.0,53257.0,52354.0,51256.0,51108.0,51422.0,50012.0,49649.0,49845.0,49530.0,54646.37499999999,55120.73999999993,54131.985000000015,54629.25499999993,4812415.5,50611.326633372504,51240.07250157188,50150.7957841436,50724.72406807223,6456694.946971392,1.0,0.0,-409.0,53224.78604733842,-1079.2139526615792
52872.0,53914.1333333333,54332.19999999998,53397.666666666686,4846519.999999996,3992100.0,4144800.0000000005,5041900.0,6498600.0,4217400.0,6266400.0,3904000.0,4296000.0,3915400.0000000005,4421000.0,52296.0,52871.0,52093.0,52291.0,53611.0,53429.00000000001,53968.0,54164.0,54027.0,54019.0,54312.52,54775.324999999924,53786.250000000015,54275.06499999993,4933194.5,52173.65230335852,52690.01414947152,51681.52915346761,52199.08820669164,5673425.9135326035,1.0,0.0,359.0,52117.451403590705,-754.548596409295
54911.0,54331.19999999997,54876.99999999998,53893.800000000025,5437686.666666664,5649300.0,4019199.9999999995,4607000.0,4658500.0,5977600.0,7207200.0,1.296E7,8575300.0,4094500.0,3052400.0,54443.0,55380.0,55898.0,55257.0,55004.0,55146.0,54902.0,54053.0,52833.0,52739.0,53795.854999999996,54260.159999999945,53266.475,53754.829999999914,5067436.0,53241.52853483714,53768.07538500217,52763.130884503415,53277.4009286007,5593935.472790107,1.0,0.0,-722.9999999999995,53905.401233933524,-1005.598766066476
55267.0,54596.39999999997,55201.99999999998,54170.46666666669,5734853.333333331,5796100.0,4940300.0,5649300.0,4019199.9999999995,4607000.0,4658500.0,5977600.0,7207200.0,1.296E7,8575300.0,54070.0,54141.0,54443.0,55380.0,55898.0,55257.0,55004.0,55146.0,54902.0,54053.0,53726.14999999999,54192.034999999945,53194.4,53684.99999999992,5093885.5,53347.92388010148,53876.136485732495,52869.65984378806,53394.529653814025,5622817.866270301,1.0,0.0,-534.0,54166.66761250609,-1100.3323874939088
54387.0,54936.86666666664,55491.79999999999,54441.533333333355,6513906.666666665,1.29538E7,6039200.0,6136200.0,5796100.0,4940300.0,5649300.0,4019199.9999999995,4607000.0,4658500.0,5977600.0,53602.0,53917.0,54224.0,54070.0,54141.0,54443.0,55380.0,55898.0,55257.0,55004.0,53612.94499999999,54078.88499999994,53077.66500000001,53568.66499999991,5159370.499999999,53457.809896420375,53950.53600357285,52969.807592568635,53479.42253915588,5854168.447647093,1.0,0.0,-243.0,53839.032269939205,-547.9677300607946
54317.0,53532.06666666664,53950.46666666665,53023.60000000002,4721893.333333331,3609700.0,3415399.9999999995,3848200.0,2317800.0,4105300.0,4874300.0,4258800.0,3327700.0,2731000.0,4094399.9999999995,52233.0,51290.00000000001,51636.0,52072.0,51735.0,52558.0,53073.0,53731.0,54008.0,53753.0,53207.61499999999,53686.63499999994,52672.560000000005,53177.04499999992,5178625.0,53311.33171123342,53799.664418327404,52824.54269578206,53349.912993757716,5102970.101306968,1.0,1.0,855.0,53517.46154255963,-799.5384574403724
52995.0,53190.53333333332,53548.733333333315,52584.933333333356,3581279.9999999977,3467000.0,3624600.0,3649200.0,3320500.0,3609700.0,3415399.9999999995,3848200.0,2317800.0,4105300.0,4874300.0,52096.0,52190.00000000001,52831.0,53452.0,52233.0,51290.00000000001,51636.0,52072.0,51735.0,52558.0,53076.07499999999,53552.35999999993,52535.135,53039.35999999991,5169704.499999999,53292.22561875844,53735.87660328766,52746.56079179127,53251.66247275247,4857733.421428944,0.0,1.0,-537.0,51877.48918828525,-1117.5108117147465
51334.0,51828.999999999985,52174.06666666665,51323.93333333336,3216919.999999998,2277900.0,3353300.0,3672300.0,3641199.9999999995,3683100.0,3793600.0000000005,2633500.0,2416600.0,3108000.0,3730200.0,50832.0,50610.0,50220.0,50114.0,50224.0,51245.0,51847.0,51697.0,51448.0,51433.0,52728.45999999999,53211.329999999936,52195.315,52696.88499999992,5134415.0,52572.65771211026,53002.02472403012,52097.10481037454,52510.41351641857,4233659.913866393,0.0,0.0,-172.0,50312.11102372749,-1021.8889762725084
50611.0,51057.39999999998,51437.59999999999,50706.066666666695,3082833.3333333316,2875700.0,3049400.0,3083200.0,2128000.0,2277900.0,3353300.0,3672300.0,3641199.9999999995,3683100.0,3793600.0000000005,50006.0,49842.0,50068.0,50956.0,50832.0,50610.0,50220.0,50114.0,50224.0,51245.0,52593.415,53075.68499999994,52064.225,52556.83499999993,5104058.999999999,52236.415260305046,52649.737073460725,51785.789785396184,52158.871113491434,4043251.498235883,0.0,0.0,229.0,49327.09108696427,-1283.9089130357315
51610.0,50723.73333333332,51095.533333333326,50538.26666666669,2627953.3333333326,0.0,2305800.0,3715200.0,1146000.0,4527700.0,2678300.0,2796500.0,2875700.0,3049400.0,3083200.0,51356.0,51188.0,51025.0,50578.0,50110.0,50049.0,50049.0,50006.0,49842.0,50068.0,52360.34500000001,52829.67499999994,51841.915,52317.66999999992,5022463.0,51925.332623091424,52316.25618920096,51550.19629284594,51869.10993496132,3605658.470995552,0.0,0.0,-135.0,50381.27818191597,-1228.7218180840282
49292.0,50317.93333333332,50662.533333333326,49925.866666666705,3038679.999999998,2615000.0,2944500.0,2835600.0,2887800.0,2803000.0,3509600.0,3702599.9999999995,2916500.0,3339500.0,3727799.9999999995,49174.0,49628.0,49715.0,49263.0,49309.0,49267.0,49259.0,50424.0,50429.00000000001,50451.0,51894.33000000001,52367.14499999994,51393.53000000001,51856.52499999992,4932419.0,51133.86341218831,51497.65529799955,50757.48232221518,51021.84938077959,3296338.7335111434,0.0,0.0,-474.0,48168.27053363671,-1123.7294663632929
49487.0,49950.59999999999,50336.39999999999,49539.33333333337,3367286.6666666646,3104400.0,1413000.0,2615000.0,2944500.0,2835600.0,2887800.0,2803000.0,3509600.0,3702599.9999999995,2916500.0,48440.0,48673.0,49174.0,49628.0,49715.0,49263.0,49309.0,49267.0,49259.0,50424.0,51832.21000000001,52308.38499999994,51337.81000000001,51795.01999999992,4909907.5,50941.613245930086,51329.37192252861,50583.322205166725,50860.89056641745,3311732.8332027127,0.0,0.0,758.0,48291.440399846,-1195.5596001540034
48488.0,49238.533333333326,49632.599999999984,48850.20000000004,3043499.999999998,2936000.0,3535000.0,3881700.0,3873299.9999999995,3104400.0,1413000.0,2615000.0,2944500.0,2835600.0,2887800.0,47493.0,47494.0,48321.0,48543.0,48440.0,48673.0,49174.0,49628.0,49715.0,49263.0,51684.955,52155.704999999936,51189.87000000001,51640.954999999914,4879056.5,50545.3775105501,50929.13590126368,50165.25568001119,50423.79107585627,3301276.9808583413,0.0,0.0,140.0,47092.17154533052,-1395.8284546694777
47884.0,49065.73333333332,49438.66666666665,48632.20000000004,3070726.666666664,2694500.0,2936000.0,3535000.0,3881700.0,3873299.9999999995,3104400.0,1413000.0,2615000.0,2944500.0,2835600.0,47750.0,47493.0,47494.0,48321.0,48543.0,48440.0,48673.0,49174.0,49628.0,49715.0,51649.39000000001,52120.36499999995,51160.89000000001,51613.98999999992,4872134.0,50439.245059155975,50809.718807096484,50047.16722197154,50311.36789641093,3302203.3737658574,0.0,0.0,-284.0,46945.0800257119,-938.9199742881028
48314.0,47593.33333333333,48021.93333333333,47131.80000000004,3213493.3333333307,3167100.0,2766300.0,3379300.0,2634500.0,3195800.0,3632200.0,3358900.0,3471600.0,3622100.0,3718700.0,47129.00000000001,48044.0,47589.0,47465.0,47557.0,46632.0,46224.0,46146.0,46109.0,46814.0,51246.49,51707.21499999994,50752.57000000001,51200.82499999992,4763080.999999999,49354.5840235824,49749.131080354724,48926.59450403833,49290.045190315075,3281838.302275007,0.0,0.0,388.0000000000009,47248.82989499104,-1065.1701050089614
47816.0,47501.99999999999,47913.666666666664,46975.60000000004,3184153.3333333307,2996900.0,3995400.0,3859999.9999999995,1884199.9999999998,3192200.0,3167100.0,2766300.0,3379300.0,2634500.0,3195800.0,46634.0,46134.0,46600.0,47540.0,47756.0,47129.00000000001,48044.0,47589.0,47465.0,47557.0,51038.77,51493.89999999995,50542.99,50988.57499999991,4675452.5,48989.38675570404,49379.09453175309,48539.25452975111,48911.473260812156,3243826.644241381,0.0,0.0,91.0,46558.64191193142,-1257.3580880685768
47010.0,47551.79999999999,47915.933333333334,47077.53333333338,3096726.6666666633,2924800.0,2990700.0,2605800.0,2996900.0,3995400.0,3859999.9999999995,1884199.9999999998,3192200.0,3167100.0,2766300.0,46614.0,46991.0,47075.0,46634.0,46134.0,46600.0,47540.0,47756.0,47129.00000000001,48044.0,50921.21,51375.67499999994,50425.28999999999,50871.00499999992,4649326.5,48781.57099774464,49144.55687907532,48326.893247474116,48683.13447815161,3221932.319155937,0.0,0.0,-117.0,45712.72908106992,-1297.2709189300804
